?,date,facebookUrl,likesCount,postTitle,text
3596,2023-04-15T13:48:09.000Z,https://www.facebook.com/groups/univisionusers/posts/3327795264152983/,0,Huuhed kino uzeed iim garchijee?? baga bagaar tolj duusgah geed ter boltol  univisionoo tur haalgaad sar bolgon toldog suuri huraamjaa tolku bj boldiin boluu???,manaih bas undur gartsan uzsen kinog ni uzeh geheer kod neheer bhii?tgeed shuud kino uzeheer kod nehdegui box-gui 8bdgiin medeed bdg tegsen chin l box ni ali uje duusaad nemelteer avtsiimuu yasii ymar ch gesen tulburiin zadargaagaa harj chaddagui
3597,2023-04-15T13:45:54.000Z,https://www.facebook.com/groups/univisionusers/posts/3328755524056957/,0,"?????? ????????? ?????? ????????? ?? ??.
????? ???
???? ???? ???????????? ???? ?? ????? ????? ??? ??? ???? ????",????? ????? ?????? ?????
3598,2023-04-15T13:39:54.000Z,https://www.facebook.com/groups/univisionusers/posts/3328755524056957/,0,"?????? ????????? ?????? ????????? ?? ??.
????? ???
???? ???? ???????????? ???? ?? ????? ????? ??? ??? ???? ????",balai ym bologchod hna yun bga ni medegdehgv vneher lai bna bvr holildtson ntr
3599,2023-04-15T13:30:02.000Z,https://www.facebook.com/groups/univisionusers/posts/3328755524056957/,0,"?????? ????????? ?????? ????????? ?? ??.
????? ???
???? ???? ???????????? ???? ?? ????? ????? ??? ??? ???? ????",Omno ni stressteed l uzeed bdag bsan odoo bvr asaahaach bsan bnshd
3600,2023-04-15T13:24:10.000Z,https://www.facebook.com/groups/univisionusers/posts/3328755524056957/,0,"?????? ????????? ?????? ????????? ?? ??.
????? ???
???? ???? ???????????? ???? ?? ????? ????? ??? ??? ???? ????",Yag unen buur muudtsan shu
3601,2023-04-15T13:23:16.000Z,https://www.facebook.com/groups/univisionusers/posts/3328755524056957/,0,"?????? ????????? ?????? ????????? ?? ??.
????? ???
???? ???? ???????????? ???? ?? ????? ????? ??? ??? ???? ????",Shinechlelt hiisengui. Uhralt hiisen. Edniihees garna. Tuurumj zarnaa.
3602,2023-04-15T13:10:53.000Z,https://www.facebook.com/groups/univisionusers/posts/3325716791027497/,0,????? ????? ???,udirdlaga dangaar ni zarah yumuu
3603,2023-04-15T13:01:39.000Z,https://www.facebook.com/groups/univisionusers/posts/3328755524056957/,7,"?????? ????????? ?????? ????????? ?? ??.
????? ???
???? ???? ???????????? ???? ?? ????? ????? ??? ??? ???? ????",???? ??? ?? ??? Univision ??????? ??? ?????? ?????? ??????  ????? ????????????? ?? ??? ??????????? ?????? ?? ???? ?????? ????? ??? ??????? ??? ????? ?????? ? ???????? ?? ?????? ?? ???
3604,2023-04-15T12:53:08.000Z,https://www.facebook.com/groups/univisionusers/posts/3328755524056957/,0,"?????? ????????? ?????? ????????? ?? ??.
????? ???
???? ???? ???????????? ???? ?? ????? ????? ??? ??? ???? ????",huuchin shgee baij boldoggui ymaa towogtei boltson bnlee shdee
3605,2023-04-15T12:39:00.000Z,https://www.facebook.com/groups/univisionusers/posts/3327795264152983/,0,Huuhed kino uzeed iim garchijee?? baga bagaar tolj duusgah geed ter boltol  univisionoo tur haalgaad sar bolgon toldog suuri huraamjaa tolku bj boldiin boluu???,"??? ??? ? ????? ????,?????? ? ????? ?? ?? ???????? ? ?? ??? ? ??? ?? ???.???????????????? ???? ??????? ? ????? ??????? ? ??????? ???????? ??? ??.??????? ?????? ????? ??? ?????"
3606,2023-04-15T12:29:36.000Z,https://www.facebook.com/groups/univisionusers/posts/3328798080719368/,0,Huuchin tohooromjnii udirdlaga bnuu. Avyaa,Bnaa 88051230
3607,2023-04-15T12:22:17.000Z,https://www.facebook.com/groups/univisionusers/posts/3327618820837294/,0,?? ??? ?????? ?????? update ?????? ??????? ?? ?  ?? ?? ??,up hgd app dercn youtube bnu
3608,2023-04-15T12:18:58.000Z,https://www.facebook.com/groups/univisionusers/posts/3328798080719368/,0,Huuchin tohooromjnii udirdlaga bnuu. Avyaa,?????
3609,2023-04-15T12:02:42.000Z,https://www.facebook.com/groups/univisionusers/posts/3328148360784340/,0,iim tohooromj hyamd zarah hvn bna uu sonirhoy,??????
3610,2023-04-15T11:59:28.000Z,https://www.facebook.com/groups/univisionusers/posts/3328148360784340/,0,iim tohooromj hyamd zarah hvn bna uu sonirhoy,"??? ???, ???? ?????"
3611,2023-04-15T11:50:39.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,Gvleg lalr tsaashaa ??
3612,2023-04-15T11:38:54.000Z,https://www.facebook.com/groups/univisionusers/posts/3327795264152983/,0,Huuhed kino uzeed iim garchijee?? baga bagaar tolj duusgah geed ter boltol  univisionoo tur haalgaad sar bolgon toldog suuri huraamjaa tolku bj boldiin boluu???,??????? ????? ?????? ?????? ??? ???????? ???? ???? ?????? ?? ????? ???.
3613,2023-04-15T11:20:09.000Z,https://www.facebook.com/groups/univisionusers/posts/3328212417444601/,1,????????? ??????? ???? ?????,Dragonii 2dawhar univision zaswar deer bdag
3614,2023-04-15T11:14:15.000Z,https://www.facebook.com/groups/univisionusers/posts/3328148360784340/,0,iim tohooromj hyamd zarah hvn bna uu sonirhoy,??????? ?? 50?-? ???? ??
3615,2023-04-15T11:10:06.000Z,https://www.facebook.com/groups/univisionusers/posts/3326933580905818/,0,????????? ?????????? ?????? ???????? ?????. ?????????? ???? ?????? ????? ?????? ???? ??? ???????????? ??? ???? ????????? ?????? ????? ??? ????? ... ?????? ? ????? ????? ????? ??? ???.,Ok
3616,2023-04-15T10:33:48.000Z,https://www.facebook.com/groups/univisionusers/posts/3323382231260953/,1,"77118811, 1424 ????????????? ?? ????????? ????? ???????? ?????? ?? ???. ????? ????? ???? ??.",???????? ?????
3617,2023-04-15T09:24:21.000Z,https://www.facebook.com/groups/univisionusers/posts/3328202857445557/,0,har tohooromjoo shinchilj solilguugeer tsagaan tohooromjoo shinchilj solij boldiim boluu ?,??????
3618,2023-04-15T09:05:04.000Z,https://www.facebook.com/groups/univisionusers/posts/3328148360784340/,0,iim tohooromj hyamd zarah hvn bna uu sonirhoy,?????? ?? ?????? ????????
3619,2023-04-15T08:41:30.000Z,https://www.facebook.com/groups/univisionusers/posts/3326457537620089/,0,???????? ????????? ???????? ????? ?? ? ??????????? ?? ?? ????2,??? ?????? ???
3620,2023-04-15T08:12:56.000Z,https://www.facebook.com/groups/univisionusers/posts/3328148360784340/,0,iim tohooromj hyamd zarah hvn bna uu sonirhoy,bna
3621,2023-04-15T08:09:01.000Z,https://www.facebook.com/groups/univisionusers/posts/3326457537620089/,1,???????? ????????? ???????? ????? ?? ? ??????????? ?? ?? ????2,"Hog2 bur ping, ms, lagtaad hereg alga. Univision shuuhed ugvul taarna, hereglegchidee bainga hohiroodog."
3622,2023-04-15T07:51:20.000Z,https://www.facebook.com/groups/univisionusers/posts/3328148360784340/,0,iim tohooromj hyamd zarah hvn bna uu sonirhoy,.
3623,2023-04-15T07:06:41.000Z,https://www.facebook.com/groups/univisionusers/posts/3327795264152983/,0,Huuhed kino uzeed iim garchijee?? baga bagaar tolj duusgah geed ter boltol  univisionoo tur haalgaad sar bolgon toldog suuri huraamjaa tolku bj boldiin boluu???,??????? ??? ????
3624,2023-04-15T06:26:05.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,???????? '? har2
3625,2023-04-15T06:21:14.000Z,https://www.facebook.com/groups/univisionusers/posts/3327581127507730/,0,?????? ???????????? ????????? ????,Udirdlaga bnuu utsaa uldeegeerei
3626,2023-04-15T06:16:34.000Z,https://www.facebook.com/groups/univisionusers/posts/3327795264152983/,0,Huuhed kino uzeed iim garchijee?? baga bagaar tolj duusgah geed ter boltol  univisionoo tur haalgaad sar bolgon toldog suuri huraamjaa tolku bj boldiin boluu???,??? ??????? ?????? ?????? ???????? ?????? ???? ??????????? ???? ????????
3627,2023-04-15T06:04:30.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,?????
3628,2023-04-15T04:37:05.000Z,https://www.facebook.com/groups/univisionusers/posts/3326573564275153/,0,ene univision menu yamar gachin deerees ni yamar udaan boltsiin be ??????,????2 ??????? ?? ?????? ??
3629,2023-04-15T04:24:15.000Z,https://www.facebook.com/groups/univisionusers/posts/3328148360784340/,0,iim tohooromj hyamd zarah hvn bna uu sonirhoy,zarna2
3630,2023-04-15T04:19:52.000Z,https://www.facebook.com/groups/univisionusers/posts/3326457537620089/,0,???????? ????????? ???????? ????? ?? ? ??????????? ?? ?? ????2,???? ?????? ??? ?????? ??????
3631,2023-04-15T03:56:06.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,Shinechleh dusmaa dordood bhiimaa
3632,2023-04-15T03:21:12.000Z,https://www.facebook.com/groups/univisionusers/posts/3327795264152983/,2,Huuhed kino uzeed iim garchijee?? baga bagaar tolj duusgah geed ter boltol  univisionoo tur haalgaad sar bolgon toldog suuri huraamjaa tolku bj boldiin boluu???,100k gaas deesh garval univisionoos sanuuldag ch yumu esvel tohirgootoi bolmooriin huuhduud orood garaad orood garaad medehgui yum tohioldol zunduu l sonsoj bsan ene bas arai sonin shu mungu l avch bval boloo gsn shd esvel child locktoi ch yumu.
3633,2023-04-15T02:36:31.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,????? ???????? ??????? ???? ????
3634,2023-04-15T02:34:38.000Z,https://www.facebook.com/groups/univisionusers/posts/3328238570775319/,0,Tsagaan wifi tohooromj zarah hun bnuu,???
3635,2023-04-15T02:27:55.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,2 sariin tulbur dutuu avsan geed ene sar der nemchij...edniih dutuu avah gazar munvv..estoi gulugiin gazar yumaa..
3636,2023-04-15T02:19:54.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,????????? ?????? ??????? ?????? ???? ?? ??? ???? ??????? ????
3637,2023-04-15T02:18:53.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,????? ?....? ???????
3638,2023-04-15T02:00:03.000Z,https://www.facebook.com/groups/univisionusers/posts/3327795264152983/,0,Huuhed kino uzeed iim garchijee?? baga bagaar tolj duusgah geed ter boltol  univisionoo tur haalgaad sar bolgon toldog suuri huraamjaa tolku bj boldiin boluu???,????????? ?????? ??? ??
3639,2023-04-15T01:52:51.000Z,https://www.facebook.com/groups/univisionusers/posts/3328238570775319/,0,Tsagaan wifi tohooromj zarah hun bnuu,??? ????????? ?????.
3640,2023-04-15T01:44:38.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,?????? ?????? ????????? ?????.
3641,2023-04-15T01:30:15.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,3,??*?? ?????? ??????? ????? ??*??,"20 ???? ???? ???????? ???????? ???? ???????? ?????? ?????????, ??????? ??????? ?? ??? ????? ?? ?? ??????ý ??? ???????? ????????"
3642,2023-04-15T01:01:55.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,yuch oilgohgvi ymar t1bolchwoo hugiin ym hj bhiimaaa
3643,2023-04-15T01:01:29.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,??????
3644,2023-04-15T01:00:18.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,?? ??? ????? ????? ???? ???? ???????? ???
3645,2023-04-15T00:50:29.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,????? ???????? ??? ???????? ??????? ?.? ????? ?????? Amazon Fire TV Mongolia ???????? ???????
3646,2023-04-15T00:46:53.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,yg unen
3647,2023-04-15T00:44:28.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,sh xoorxii do. neeree l tegj xelmer sanagddag da
3648,2023-04-15T00:40:36.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,Univision Mongolia
3649,2023-04-15T00:32:15.000Z,https://www.facebook.com/groups/univisionusers/posts/3327795264152983/,5,Huuhed kino uzeed iim garchijee?? baga bagaar tolj duusgah geed ter boltol  univisionoo tur haalgaad sar bolgon toldog suuri huraamjaa tolku bj boldiin boluu???,??? ???? ????????? ?? ?? ??????? 100????? ?????? ????? ?? ??? ???????? ?? ??????????? ??? ??? ?????? ?????? ?????????? ?????? ?????
3650,2023-04-15T00:22:31.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,6,??*?? ?????? ??????? ????? ??*??,Ene Univision gej estoi buzarin luivarchin gazar Usdaj suiresei delberesei.
3651,2023-04-15T00:15:25.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,
3652,2023-04-15T00:11:03.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,????? ????? ??!?
3653,2023-04-14T23:59:10.000Z,https://www.facebook.com/groups/univisionusers/posts/3327795264152983/,1,Huuhed kino uzeed iim garchijee?? baga bagaar tolj duusgah geed ter boltol  univisionoo tur haalgaad sar bolgon toldog suuri huraamjaa tolku bj boldiin boluu???,???????? ???????? ????????????? ?????? ID ??????? ??????? ??? ??????? ????????. ???????? ?????? ???????? ??????????? ???? ??????????? ???????? ???? ??. ??????? ??? ?? ????? ?????? ????? ????.
3654,2023-04-14T23:58:27.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,??? ?????? ?????? ?????? ???? ????????????
3655,2023-04-14T23:29:14.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,??????? ? ??? ? ??
3656,2023-04-14T23:00:21.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,1,??*?? ?????? ??????? ????? ??*??,???? ??? ??????? ??? ??? ??????? ?? ?? ????? ??? ?? ??? ???
3657,2023-04-14T21:52:47.000Z,https://www.facebook.com/groups/univisionusers/posts/3328238570775319/,0,Tsagaan wifi tohooromj zarah hun bnuu,Une
3658,2023-04-14T21:31:57.000Z,https://www.facebook.com/groups/univisionusers/posts/3327795264152983/,0,Huuhed kino uzeed iim garchijee?? baga bagaar tolj duusgah geed ter boltol  univisionoo tur haalgaad sar bolgon toldog suuri huraamjaa tolku bj boldiin boluu???,Ugasaa anhnaasaa zohion baiguulttai l tolbort unagaah arga er ni idehjvvlsen bagts tsutslahgvv bol daraa sar bas dawhar tolbor deer awtomataar sungagdaad hamt ywdag ym bnlee ??????
3659,2023-04-14T21:23:53.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,Ygda
